symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree,segment,config
SPX,long,1997-10-24,1997-10-27,1997-10-27,0,941.64,913.0890662604119,913.0890662604119,-1.0649621158865505,-0.032257855994148654,stop,0.015160217142213625,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1997-10-28,1997-10-29,1997-11-12,10,921.85,878.9330214184164,913.2619146492844,-0.2428688507405221,-0.011295530163132762,stop,0.023277636590325758,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1997-12-23,1997-12-24,1998-01-07,8,939.13,910.2971752199054,955.8380942924373,0.5137591030751731,0.015757486045887954,stop,0.015350816596261746,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-01-09,1998-01-12,1998-03-05,36,927.69,898.3189410944998,1032.9260872170623,3.5162324743594864,0.11121419744851664,stop,0.015830212088898392,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-04-27,1998-04-28,1998-05-07,7,1086.54,1060.596561061198,1104.5008012312098,0.6078515830988428,0.014499242019212762,stop,0.011938556766802002,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-05-26,1998-05-27,1998-06-04,6,1094.02,1068.162499100691,1078.2163656114135,-0.6951897951854364,-0.016414611105241617,stop,0.011817654567242365,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-06-15,1998-06-16,1998-07-21,24,1077.01,1047.8379042435768,1167.254728918328,3.016597262129631,0.0816264952393868,stop,0.013543094194307952,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-07-23,1998-07-24,1998-07-28,2,1139.75,1112.9103277819122,1122.2131615117755,-0.7376692788518219,-0.017353825511830664,stop,0.011774368158845323,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-07-29,1998-07-30,1998-08-03,2,1125.21,1094.4396704961264,1111.946122603546,-0.5037656004660622,-0.013762362555510896,stop,0.013673149680447923,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-08-04,1998-08-05,1998-08-11,4,1072.12,1035.3124421865853,1066.1191524700923,-0.22112542004650723,-0.007583997804957245,stop,0.017165782661182783,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1998-08-12,1998-08-13,1998-08-21,6,1084.22,1046.7050855481918,1069.4747285821838,-0.45045994088849284,-0.015570718177432665,stop,0.017300416175595437,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-02-09,1999-02-10,1999-02-25,10,1216.14,1173.6762404157687,1238.1769662725653,0.4611614585714837,0.016086212294697082,stop,0.01745841744545504,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-04-19,1999-04-20,1999-04-30,8,1289.48,1243.633151594861,1328.8258299767729,0.8010915782529411,0.028453976264449805,stop,0.017777262309279375,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-05-24,1999-05-25,1999-06-10,11,1306.65,1263.1155462063193,1294.9981396470507,-0.3274075416254602,-0.010897538915067416,stop,0.01665880449763932,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-06-11,1999-06-14,1999-06-24,8,1293.64,1251.11870204261,1313.2826352909492,0.40063952593190993,0.013155664606611227,stop,0.01643474921824852,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-07-23,1999-07-26,1999-07-29,3,1356.94,1321.3486203796547,1335.5844019584918,-0.6756726684941363,-0.017704613575487096,stop,0.013114573828004667,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-07-30,1999-08-02,1999-08-04,2,1328.72,1291.0622139335974,1306.9391986526261,-0.6483774830249505,-0.01835756854532833,stop,0.014170700398279,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-08-05,1999-08-06,1999-08-10,2,1313.71,1273.6840267637826,1277.5766863422411,-0.9674867895294826,-0.0294478343239157,stop,0.015233945557321367,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-08-11,1999-08-12,1999-08-30,12,1301.93,1261.1354081216264,1344.2095455239685,0.9715357882880402,0.030411629017134865,stop,0.01566696822347348,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,1999-09-15,1999-09-16,1999-09-22,4,1317.97,1279.586802010665,1301.2268345544574,-0.5044489071879019,-0.01467637295297776,stop,0.01456148394475408,1995-1999,trailing_2ATR|stop2.0|conf0
SPX,long,2000-01-04,2000-01-05,2000-01-24,12,1399.42,1358.459082334681,1430.956379634036,0.7008144565742269,0.020492293899239546,stop,0.014634962221963078,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-01-25,2000-01-26,2000-01-28,2,1410.03,1362.3139191742455,1369.2110323492218,-0.9137005371907111,-0.03088916833620432,stop,0.016920236032479653,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-02-11,2000-02-14,2000-02-18,4,1387.12,1336.3348122151203,1359.093027167744,-0.6059480569369052,-0.02216278578349935,stop,0.01830598210136096,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-04-13,2000-04-14,2000-04-14,0,1440.51,1373.6540266333539,1373.6540266333539,-1.0420929332851097,-0.04831659402324387,stop,0.02320566096960314,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-04-17,2000-04-18,2000-05-03,10,1401.44,1322.5197984746778,1414.9226284471063,0.13515254158641307,0.00760332958132404,stop,0.028156824953377357,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-05-04,2000-05-05,2000-05-19,10,1409.57,1342.2714500385762,1411.1490836641724,-0.01844966080551924,-0.0008799811463546269,stop,0.023872014146663068,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-07-26,2000-07-27,2000-07-28,1,1452.42,1414.3013551797292,1426.7169726668913,-0.7498211030465569,-0.01965933455548696,stop,0.01312245935069436,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-07-31,2000-08-01,2000-09-06,25,1430.83,1389.516318268901,1498.196123983895,1.5597035935774783,0.044989778754133306,stop,0.014436963766170312,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-09-15,2000-09-18,2000-09-20,2,1465.81,1432.4692720288376,1433.2144743513957,-1.0646003336716647,-0.02419078259250769,stop,0.011372800011994196,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2000-09-21,2000-09-22,2000-09-27,3,1449.05,1412.9832457417647,1419.6474414814195,-0.8947646280838585,-0.02224838131404623,stop,0.012444965411212646,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2000-10-31,2000-11-01,2000-11-14,9,1429.4,1487.9117092764798,1382.8699707533253,0.7471625733807645,0.030615307679248933,stop,0.020467227254960006,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-01-23,2001-01-24,2001-02-26,22,1360.4,1410.961099617365,1262.2582470427376,1.8891815137148282,0.07028426155515988,stop,0.018583173925817816,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-04-18,2001-04-19,2001-04-30,7,1238.16,1298.1153996221556,1260.6816154696141,-0.4173178269641231,-0.02022800170226078,stop,0.024211491092490305,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-05-01,2001-05-02,2001-05-16,10,1266.44,1319.0307806855346,1273.9917487670418,-0.19190018448584836,-0.007976913867698023,stop,0.020763234217781545,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-05-17,2001-05-18,2001-06-05,11,1288.49,1332.4260486817861,1282.9684190599692,0.06714583148652647,0.002291888642183954,stop,0.01704943332186752,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-10-11,2001-10-12,2001-10-25,9,1097.43,1141.6354683761617,1097.1484969710825,-0.04327689623768516,-0.0017449773183819768,stop,0.020140450131744952,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-10-26,2001-10-29,2001-11-05,5,1104.61,1145.9293672862905,1095.6714686326457,0.1630772768623064,0.00610622291452671,stop,0.01870314739423439,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-11-06,2001-11-07,2001-11-13,4,1118.86,1161.5128239696219,1139.0139500571734,-0.5254476004494466,-0.020050996787351418,stop,0.01906084048478899,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-11-14,2001-11-15,2001-12-05,13,1141.21,1181.260089590114,1158.5165634589991,-0.48954422382359813,-0.017197462288620208,stop,0.017547204103589103,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-12-06,2001-12-07,2001-12-19,8,1167.1,1200.7937205335247,1146.7460756830174,0.5354136603391784,0.015472655623063603,stop,0.014434804444145641,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2001-12-27,2001-12-28,2002-01-03,3,1157.13,1185.0398024249396,1163.8759095946036,-0.32486491183814653,-0.007843536591129557,stop,0.012059925170438707,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-01-07,2002-01-08,2002-01-31,16,1164.89,1192.0707228058834,1114.3173453110257,1.7767536091133793,0.04149901633012241,stop,0.011666647840518575,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-03-01,2002-03-04,2002-03-07,3,1131.78,1167.65956706034,1166.757483842844,-1.0389205996827768,-0.03296871711935898,stop,0.015850945881858636,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-05-17,2002-05-20,2002-06-17,19,1106.59,1140.5767740749511,1017.9519078371367,2.545506380341874,0.07825856948411924,stop,0.015356534070862345,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-08-15,2002-08-16,2002-09-11,17,930.25,988.0829943668788,917.668514911889,0.18559589885849492,0.011549917639433726,stop,0.03108465163497917,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-10-15,2002-10-16,2002-10-28,8,881.27,934.2318261800755,905.7762686550846,-0.49645786069271225,-0.029865574180782117,stop,0.030048581127279667,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-11-01,2002-11-04,2002-11-18,10,900.96,948.1771727140335,914.7592623902108,-0.33070556229979386,-0.01734884152999667,stop,0.026203811886228834,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2002-11-20,2002-11-21,2002-12-02,6,914.15,954.8774014108211,949.8472320520633,-0.9222594121641006,-0.04112982345591805,stop,0.02227610425576828,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2003-01-06,2003-01-07,2003-02-18,28,929.01,961.2682747937123,838.7204336591191,2.744159025034917,0.09538158507828287,stop,0.01736164023730225,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2003-03-17,2003-03-18,2003-03-21,3,862.79,898.2162235097888,891.1454682303793,-0.8499185268870075,-0.034932652490005094,stop,0.020530038311633716,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2003-03-25,2003-03-26,2003-04-02,5,874.74,911.6535812715499,877.654098945115,-0.12641669768456312,-0.005340060141605899,stop,0.021099744650724728,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,short,2003-04-04,2003-04-07,2003-04-16,7,878.85,911.7755814075867,894.645684789008,-0.5336027405653834,-0.02001111366107748,stop,0.01873219628354478,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2003-08-05,2003-08-06,2003-08-26,14,965.46,936.5619931568782,987.8387052120662,0.7068102176643973,0.021135004562953245,stop,0.014965926523689112,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2003-09-25,2003-09-26,2003-10-22,18,1003.27,979.4479147503197,1031.7754569103927,1.111171048883629,0.026357777553396883,stop,0.011872220463923108,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2003-11-18,2003-11-19,2003-12-10,14,1034.15,1012.2186201168379,1054.5988198072423,0.8371598634124642,0.01773604337685709,stop,0.010603577761041554,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2004-03-10,2004-03-11,2004-03-16,3,1123.89,1102.0525858929873,1102.8124011863451,-1.0671731140253138,-0.020714678655959697,stop,0.009715102949137753,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2004-03-19,2004-03-22,2004-04-14,16,1109.78,1085.1306199555804,1127.6410404537562,0.633834172914213,0.01406405900439806,stop,0.011105525439465273,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2004-04-29,2004-04-30,2004-05-07,5,1113.89,1087.7826336239862,1102.5531947348675,-0.5191350312653249,-0.01215533737722412,stop,0.011719005636110344,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2004-05-10,2004-05-11,2004-07-01,35,1087.12,1059.8771169214663,1125.9296912451043,1.3433468641465554,0.03363021696996377,stop,0.01252984172792957,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2004-07-06,2004-07-07,2004-07-16,7,1116.21,1095.1154896827215,1103.3108302358517,-0.7167120908230058,-0.013531133933020452,stop,0.009449167413514736,2000-2004,trailing_2ATR|stop2.0|conf0
SPX,long,2005-01-04,2005-01-05,2005-01-20,10,1188.05,1168.6193344696703,1175.5160792843672,-0.7666997700960557,-0.012526917377826153,stop,0.008177545360182528,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-01-21,2005-01-24,2005-02-22,20,1167.87,1146.8755735732668,1194.8387616207272,1.1720278686811294,0.021048122982625657,stop,0.008988340494546977,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-03-16,2005-03-17,2005-03-22,3,1188.07,1166.863389723318,1172.7598105267384,-0.8332788245379624,-0.014858860099043227,stop,0.008924815152592825,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-03-23,2005-03-24,2005-04-12,12,1172.53,1151.303922641124,1171.4060075157838,-0.16338056406270451,-0.002954691161594203,stop,0.009051400543643177,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-04-14,2005-04-15,2005-04-20,3,1162.05,1139.2545184082276,1139.2545184082276,-1.1009544154240989,-0.021575417921590973,stop,0.009808304974731024,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-06-27,2005-06-28,2005-07-07,6,1190.69,1171.9240196835224,1187.0913646292356,-0.31847079846640647,-0.005014274319179979,stop,0.007880296431681458,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-08-24,2005-08-25,2005-09-20,17,1209.59,1189.5767282743404,1224.5305554388437,0.6249070644141744,0.010329070959963792,stop,0.008272750157350652,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-09-21,2005-09-22,2005-10-05,9,1210.2,1190.0995862111831,1213.617586596868,0.04944022649047163,0.000820340632984028,stop,0.008304583452659421,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2005-12-30,2006-01-03,2006-01-18,10,1248.29,1230.5403465777035,1277.0646354765067,1.478861598957031,0.021007184054384155,stop,0.007109587284323494,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2006-01-20,2006-01-23,2006-02-02,8,1261.49,1241.1104402812502,1269.0165036039416,0.2451474501552289,0.003956437303699177,stop,0.008077574819756727,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2006-02-03,2006-02-06,2006-03-06,19,1264.03,1244.3508628013578,1277.971231664762,0.5792545840822761,0.009009155313170569,stop,0.00778428407499908,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2006-05-12,2006-05-15,2006-05-17,2,1291.19,1269.057568736373,1276.0915261043217,-0.7981841313030439,-0.013668094791988794,stop,0.00857055555868118,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2006-05-18,2006-05-19,2006-05-24,3,1261.81,1237.860040365461,1247.9420403363404,-0.6838304512370447,-0.012966572109622041,stop,0.009490319316909485,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2006-05-30,2006-05-31,2006-06-06,4,1259.38,1232.2628957737977,1263.963579451543,0.07597551179895841,0.0016342785294327592,stop,0.010766053227065028,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-02-27,2007-02-28,2007-03-01,1,1398.64,1372.262547396489,1388.6480797253114,-0.4844746968747407,-0.009127754041426933,stop,0.009429679046613492,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-03-02,2007-03-05,2007-03-13,6,1387.11,1357.466813640702,1380.4031101826545,-0.3196148623393932,-0.006823494884716031,stop,0.010685232735434836,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-03-14,2007-03-15,2007-03-30,11,1387.11,1354.1842633717786,1409.5419570436202,0.5963512770659484,0.014141408682209549,stop,0.01186846631781957,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-06-07,2007-06-08,2007-06-21,9,1490.71,1464.611647172031,1511.729986675134,0.6903710286708185,0.012074479369775184,stop,0.008753665309808423,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-06-25,2007-06-26,2007-07-24,19,1497.68,1466.5981309722122,1527.6588015523132,0.8671763826899853,0.017978831402266467,stop,0.010376672262361763,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-07-26,2007-07-27,2007-08-01,3,1482.44,1444.5588823941716,1449.1289622231593,-0.956745973447396,-0.024423518212355902,stop,0.012776610724828113,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-08-02,2007-08-03,2007-08-06,1,1472.18,1429.914305499158,1429.914305499158,-1.0686631165008074,-0.030650237158635987,stop,0.014354798496393793,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-08-09,2007-08-10,2007-08-15,3,1453.09,1400.9934912382096,1414.9808674451908,-0.7865633301767102,-0.028171873149700905,stop,0.017926112202888464,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-10-19,2007-10-22,2007-11-01,8,1497.79,1461.6829193554215,1515.99050349553,0.42060235058950945,0.010129291449798758,stop,0.01205345230125,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2007-11-05,2007-11-06,2007-11-07,1,1505.33,1464.9085335931775,1480.1357811936648,-0.6971465187312522,-0.018701236974267475,stop,0.013426114674796357,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2008-04-01,2008-04-02,2008-04-18,12,1369.96,1428.5049895388079,1369.305578674157,-0.035610976605416886,-0.0015233519110155603,stop,0.021367408369152296,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2008-04-21,2008-04-22,2008-05-01,7,1386.43,1430.800269367003,1409.7526716192172,-0.5886566537335507,-0.01885778531200735,stop,0.016001626251236228,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2008-05-02,2008-05-05,2008-05-15,8,1415.34,1455.7337826338994,1421.320449229736,-0.21827888115548913,-0.00623591194665606,stop,0.014269992593263617,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2008-05-16,2008-05-19,2008-07-16,40,1425.28,1461.328499590946,1245.36,4.916969139112756,0.1244855654936483,temps,0.012646111497721817,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2008-08-08,2008-08-11,2008-09-02,15,1294.42,1341.2079425611491,1300.737457467407,-0.1904895671192604,-0.006892304245403687,stop,0.01807293713058711,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-01-02,2009-01-05,2009-01-28,16,929.17,992.1850431714737,861.5481463203573,1.0446892078481262,0.0709203187424134,stop,0.03390931862386524,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-03-17,2009-03-18,2009-03-23,3,776.01,830.032286250764,819.5858319580642,-0.8361628306573832,-0.05826812081604191,stop,0.034807725577482185,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-03-24,2009-03-25,2009-04-02,6,806.81,863.1936000046574,835.1452646526174,-0.5316655891924917,-0.03719243334169678,stop,0.0349423036431486,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-04-03,2009-04-06,2009-04-16,7,839.75,894.6244520560497,863.4050954303228,-0.46211396334038546,-0.030227608407160454,stop,0.03267308845254522,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-04-17,2009-04-20,2009-04-29,7,868.27,915.6130159577783,871.7680368230424,-0.11064092039545648,-0.0060388107133074066,stop,0.027262842179148403,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-04-30,2009-05-01,2009-05-06,3,872.74,917.9402460361947,909.5645118591545,-0.8541284562942123,-0.04428061259120289,stop,0.02589559664745213,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-05-07,2009-05-08,2009-05-20,8,909.03,952.7246046132506,920.7352056781324,-0.30976297883025034,-0.014904369936320822,stop,0.024033642791354826,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,short,2009-05-29,2009-06-01,2009-06-29,20,923.26,965.4114743544886,924.3367806676731,-0.06937782113496299,-0.0031706179766195722,stop,0.022827521150319875,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2009-07-02,2009-07-06,2009-08-17,30,894.27,858.9151751184555,988.1942075955362,2.6033714972800643,0.10282106477277168,stop,0.01976742196514722,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2009-10-01,2009-10-02,2009-10-26,16,1029.71,998.5262193965426,1072.6722489045715,1.3102922694093349,0.03964130445276725,stop,0.015142020861921061,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2009-10-28,2009-10-29,2009-10-30,1,1043.69,1011.4674546181001,1033.4519221453786,-0.3821926427849629,-0.011787903362020184,stop,0.015436837270597569,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2009-11-02,2009-11-03,2009-11-27,17,1040.92,1004.541045115148,1084.0188594346869,1.1263083479155513,0.03932385542372561,stop,0.017474424011860692,2005-2009,trailing_2ATR|stop2.0|conf0
SPX,long,2010-01-21,2010-01-22,2010-01-27,3,1115.49,1089.431541077496,1089.431541077496,-1.084614425881238,-0.025311876680439393,stop,0.011680274553113046,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-01-28,2010-01-29,2010-02-04,4,1087.61,1058.5571088893143,1074.8158886137992,-0.5148037494042494,-0.01373800873395351,stop,0.013356300103293257,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-02-05,2010-02-08,2010-04-07,40,1065.51,1031.9073223251635,1182.45,3.413181565762174,0.10753297720102363,temps,0.01576835396891463,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-05-04,2010-05-05,2010-05-06,1,1169.24,1137.4825943007445,1143.9181232792628,-0.87019182567121,-0.023611429147651335,stop,0.01358036232905796,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-05-07,2010-05-10,2010-05-17,5,1122.27,1075.2936369091603,1124.9777518159758,0.009802888811751695,0.00040992276380892064,stop,0.020929171719300938,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-05-18,2010-05-19,2010-05-20,1,1119.57,1068.7435534765666,1073.701156799669,-0.9456123267435506,-0.0428861976087905,stop,0.02269909274249637,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,short,2010-09-10,2010-09-13,2010-09-20,5,1113.38,1144.908332399275,1141.6330835394554,-0.9676406679757109,-0.027428762200015108,stop,0.014158837234041764,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2010-11-16,2010-11-17,2011-01-14,40,1178.33,1149.075322519847,1293.24,3.8434342705121725,0.09532652473933793,temps,0.01241361820549119,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-03-10,2011-03-11,2011-03-15,2,1293.43,1261.8596823385421,1276.6975621715035,-0.6114149878901332,-0.014908639902089321,stop,0.012204107551803274,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-03-16,2011-03-17,2011-04-12,18,1261.61,1224.6939264179273,1312.5051697134552,1.3089434995385867,0.03826284015026841,stop,0.014630540968315293,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-05-23,2011-05-24,2011-06-01,5,1317.7,1288.8061531028573,1317.6627765291605,-0.0924967262712561,-0.002026194377352631,stop,0.010963742466852415,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-06-02,2011-06-03,2011-06-08,3,1312.94,1283.2446389460617,1283.6102083689862,-1.0751289328118327,-0.024292387612526674,stop,0.011308727380511783,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-06-09,2011-06-10,2011-06-15,3,1288.6,1259.8944143589727,1262.49935435374,-0.9981243845331366,-0.022212573241296635,stop,0.01113828404509831,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-06-16,2011-06-17,2011-06-23,4,1268.58,1236.9756677846024,1267.8651162951903,-0.10287604873109119,-0.002560406706998747,stop,0.01245657830621542,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-06-24,2011-06-27,2011-07-11,9,1268.44,1236.3266053769753,1325.721200427741,1.7029354843758453,0.04307054872165246,stop,0.012658617917688143,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-07-27,2011-07-28,2011-07-29,1,1304.84,1272.138547839658,1283.5029372796826,-0.7316312908761902,-0.018317574686125097,stop,0.012530828362229036,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2011-08-01,2011-08-02,2011-08-03,1,1286.56,1250.7738591850323,1250.7738591850323,-1.070902695887331,-0.02975779558253627,stop,0.01390768437343288,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,short,2011-10-10,2011-10-11,2011-10-24,9,1194.6,1259.5153916676265,1243.9941544366252,-0.7984662382759805,-0.04343264123914788,stop,0.027170346420402933,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,short,2011-10-26,2011-10-27,2011-11-08,8,1243.97,1298.8542191316567,1270.3672176518623,-0.5267735485160274,-0.02326462484214161,stop,0.022060105602087123,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,short,2011-11-30,2011-12-01,2011-12-22,15,1246.91,1299.9441010455232,1248.089499697124,-0.06928559406836918,-0.0029498338887290853,stop,0.02126621049054187,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-04-09,2012-04-10,2012-04-23,9,1382.18,1355.4209281893736,1362.8952427226657,-0.8232659441987291,-0.015922546047086206,stop,0.009680024240918853,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-05-04,2012-05-07,2012-05-09,2,1368.79,1338.4862639888395,1344.3465308467798,-0.8961471177700706,-0.019820042671161178,stop,0.011069534410377186,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-05-10,2012-05-11,2012-05-15,2,1358.11,1327.403920652469,1334.7514977487212,-0.8484106177860882,-0.019162909050531068,stop,0.011304709982082094,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-05-16,2012-05-17,2012-05-18,1,1324.82,1293.3861007849637,1294.0999507288948,-1.0606055899640445,-0.025139765068670144,stop,0.011863460400294495,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-05-21,2012-05-22,2012-05-31,6,1316.09,1282.5621003733838,1301.611386222881,-0.509913097859841,-0.012977255299724337,stop,0.012737692569131358,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-10-12,2012-10-15,2012-10-19,4,1428.75,1404.047805659447,1439.34983567887,0.3129979359970562,0.005406132515387497,stop,0.008644687433264369,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-10-23,2012-10-24,2012-11-07,8,1413.2,1384.5325470067337,1405.0032677906745,-0.3842313957819464,-0.007786535200658435,stop,0.01014274447822895,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2012-12-28,2012-12-31,2013-02-21,35,1402.43,1374.0387326882856,1509.4488816343655,3.6668670549192317,0.07415913789135874,stop,0.010122169132047385,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-02-25,2013-02-26,2013-03-19,15,1487.85,1460.651644844833,1540.2372939966724,1.8147864612062556,0.03314171240774963,stop,0.00914015362945418,2010-2014,trailing_2ATR|stop2.0|conf0
