symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,termine,atr_pct_entree
ZEC,long,2025-09-28,2025-09-29,2025-09-30,1,61.11,52.590446367564844,63.71184305559592,0.2760942029321315,0.03841440616532815,stop,True,0.06970670620549138
ZEC,long,2025-10-01,2025-10-02,2025-10-03,1,120.84,102.71786467548833,131.39,0.55432430119935,0.08296498694104663,gap_stop,True,0.07498400912161403
ZEC,long,2025-10-04,2025-10-05,2025-10-07,2,156.78,124.89424515016321,142.70973178764075,-0.4600564654974643,-0.0933790517952139,stop,True,0.10168948478707997
ZEC,long,2025-10-08,2025-10-09,2025-10-10,1,177.6,133.83818710260857,169.44117373813654,-0.2022975746022494,-0.049747962460999856,stop,True,0.12320330207598933
ZEC,long,2025-10-11,2025-10-12,2025-10-14,2,291.0,219.48269572318918,222.61107460010422,-0.9706203030306875,-0.23806732771260228,stop,True,0.12288196611135882
ZEC,long,2025-10-20,2025-10-21,2025-10-22,1,268.57,189.01674081527935,226.9262593284737,-0.5359269202432866,-0.15843033072323268,stop,True,0.1481052596803825
ZEC,long,2025-10-26,2025-10-27,2025-11-08,12,325.28,240.09705387793585,607.3293897501806,3.289204984401294,0.8596437565433578,stop,True,0.13093787832338927
ZEC,long,2025-11-09,2025-11-10,2025-11-11,1,615.8,450.1107493254108,505.86712437359574,-0.6770276853714758,-0.18179978120269913,stop,True,0.13453170727069602
ZEC,long,2025-11-15,2025-11-16,2025-11-21,5,670.78,470.172898141484,541.1637817755363,-0.6582025489862259,-0.19645271576768744,stop,True,0.1495327095758043
ZEC,long,2025-12-27,2025-12-28,2026-01-07,10,516.06,418.84213262955745,478.283572492506,-0.4090309294788014,-0.07690141294839097,stop,True,0.0941924072495858
ZEC,long,2026-04-09,2026-04-10,2026-04-16,6,366.72,310.07282146467173,340.01417957648823,-0.49639345700382953,-0.07652476673688166,stop,True,0.07723491837822906
ZEC,long,2026-05-01,2026-05-02,2026-05-11,9,385.0,330.35007780561307,553.1020558986032,3.041648461923685,0.4308936718428236,stop,True,0.07097392492777523
ZEC,long,2026-05-12,2026-05-13,2026-05-16,3,571.28,480.33735306458857,496.4275421314037,-0.8465541255637397,-0.13449482660651793,stop,True,0.0795955109013193
ZEC,long,2026-05-20,2026-05-21,2026-05-22,1,666.41,562.2619301811711,584.0939351682302,-0.8143892906479213,-0.12702056864064254,stop,True,0.07814113670175184
ZEC,long,2026-05-24,2026-05-25,2026-05-26,1,674.0,558.8455377422018,568.2708564749017,-0.9397263737447558,-0.1602339612141415,stop,True,0.0854261589449541
ZEC,long,2026-07-12,2026-07-13,2026-07-22,9,533.53,450.41349035906944,510.0789802748981,-0.3072583027845941,-0.047771002866442376,stop,True,0.07789300474287343
ZEC,long,2026-08-19,2026-08-20,2026-08-25,5,565.25,509.09073259622437,777.3492347896909,3.7289310562842632,0.3697409008963258,stop,True,0.0496764859829948
ZEC,long,2026-08-26,2026-08-27,2026-09-10,14,816.1,697.1327765426206,1120.8081977176585,2.5287165034157364,0.36788863312735276,stop,True,0.0728876506907116
