symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,termine,atr_pct_entree
BTC_2012,long,2012-07-18,2012-07-19,2012-07-20,1,9.0,8.215424721518325,8.408608669981302,-0.7981497308588567,-0.0694398477887183,stop,True,0.043587515471204145
BTC_2012,long,2012-07-21,2012-07-22,2012-08-04,13,8.74,7.8460962511573475,10.79,2.2496158032714204,0.2296254173575044,gap_stop,True,0.05113865840060943
BTC_2012,long,2012-08-05,2012-08-06,2012-08-10,4,10.71,9.532407880951276,11.0,0.20939338503656824,0.02297738789461208,gap_stop,True,0.054976289404702366
BTC_2012,long,2012-08-11,2012-08-12,2012-08-17,5,11.38,10.204632492818488,12.275619333008668,0.7217385959365694,0.07439497931576657,stop,True,0.05164180611518069
BTC_2012,long,2012-09-19,2012-09-20,2012-09-25,5,12.32,11.108600193166362,11.624651654670147,-0.6135362119479533,-0.06020731658753862,stop,True,0.04916395319941716
BTC_2012,long,2012-10-03,2012-10-04,2012-10-05,1,12.9,11.87571176020396,11.893160920189391,-1.0313751155254374,-0.08172998202439995,stop,True,0.03970109456573802
BTC_2012,long,2012-11-23,2012-11-24,2012-12-17,23,12.16,11.34616233517065,13.21151683131521,1.229697077073014,0.08213620437189595,stop,True,0.03346371977094371
BTC_2012,long,2013-01-10,2013-01-11,2013-01-24,13,14.0,13.333539570583286,16.51526149809669,3.6824856612243875,0.1749523078913957,stop,True,0.023802158193454097
BTC_2012,long,2013-01-25,2013-01-26,2013-02-14,19,17.49,15.877284807331787,24.005234688241643,3.988456392119129,0.36703289925952337,stop,True,0.046103922031681295
BTC_2012,long,2013-02-15,2013-02-16,2013-02-23,7,27.43,24.942013583228764,28.90704460114959,0.5483834247446937,0.04964080267999506,stop,True,0.04535155699546548
BTC_2012,long,2013-02-24,2013-02-25,2013-03-07,10,29.78,27.001125191807557,42.31,4.457134939467286,0.41508051727304285,gap_stop,True,0.0466567294861055
BTC_2012,long,2013-03-08,2013-03-09,2013-03-12,3,43.76,37.68471389341836,42.31633980460647,-0.26596490217180957,-0.03685072439679003,stop,True,0.06941597470957077
BTC_2012,long,2013-03-13,2013-03-14,2013-03-22,8,46.99,39.7237827907066,67.6834578448998,2.8163362503169678,0.4346300149054944,stop,True,0.07731663342512665
BTC_2012,long,2013-03-23,2013-03-24,2013-04-04,11,63.9,51.55823661116361,133.87,5.637319223194056,1.0866289330572034,gap_stop,True,0.096570918535496
BTC_2012,long,2013-04-05,2013-04-06,2013-04-09,3,141.8,115.56019728983586,167.18448011872061,0.9438527961526817,0.17430942880447253,stop,True,0.09252398698929534
BTC_2012,long,2013-08-19,2013-08-20,2013-08-23,3,102.85,95.10801343421376,105.37900137950064,0.2728683857548263,0.02049904446567867,stop,True,0.03763727061636478
BTC_2012,long,2013-08-24,2013-08-25,2013-09-04,10,109.15,100.34346429692526,125.36080505131349,1.7875114542162949,0.14393369414364907,stop,True,0.040341437027369406
BTC_2012,long,2013-10-13,2013-10-14,2013-10-17,3,132.82,122.45261335198764,135.72567171676485,0.2284645546412058,0.017797415057938082,stop,True,0.03902795756667805
BTC_2012,long,2013-10-18,2013-10-19,2013-10-24,5,152.89,139.40224153124356,185.1511788519293,2.3417602389151932,0.20617471639379015,stop,True,0.04410935466268697
BTC_2012,long,2013-10-25,2013-10-26,2013-11-09,14,186.6,159.93504707130637,300.18292146525823,4.223122235522534,0.6022753829015481,stop,True,0.07144949873712117
BTC_2012,long,2013-11-10,2013-11-11,2013-11-19,8,323.0,273.9807333042278,584.6413191586958,5.300488033265247,0.8028093550372267,stop,True,0.07588121779531304
BTC_2012,long,2013-11-20,2013-11-21,2013-12-01,10,600.0,451.20629049907956,979.2639822171171,2.5276972764117844,0.6255912412719276,stop,True,0.1239947579174337
BTC_2012,long,2013-12-02,2013-12-03,2013-12-05,2,1037.11,816.405066299453,936.8419704316713,-0.4721957582089778,-0.10028629332842635,stop,True,0.10640382105106834
BTC_2012,long,2014-01-05,2014-01-06,2014-01-07,1,905.0,737.0549666768466,822.0510404856433,-0.5144722644406783,-0.09528243137518105,stop,True,0.09278731122826153
BTC_2012,long,2014-06-02,2014-06-03,2014-06-11,8,662.0,597.8175913340825,625.3067882068875,-0.6118160129191048,-0.05919855963228564,stop,True,0.04847613947576849
BTC_2012,long,2014-06-30,2014-07-01,2014-07-10,9,640.0,585.8195706848434,614.874246897253,-0.5100642786676973,-0.04309428267923767,stop,True,0.04232846040246611
BTC_2012,long,2015-06-29,2015-06-30,2015-07-01,1,256.04,243.72491220331256,254.7074184745045,-0.19115384326190327,-0.009175822555968256,stop,True,0.024049148173503114
BTC_2012,long,2015-07-04,2015-07-05,2015-07-13,8,260.2,246.50644989198048,296.62279642623645,2.5785242362172736,0.13542918326829803,stop,True,0.02631350904692448
BTC_2012,long,2015-07-26,2015-07-27,2015-08-01,5,292.85,274.83582770013396,280.6201830045997,-0.742568525422006,-0.045586673201009585,stop,True,0.030756654088895406
BTC_2012,long,2015-10-06,2015-10-07,2015-10-18,11,246.57,235.47666080161267,260.2821074054459,1.14468718242033,0.05139740064274659,stop,True,0.022495314106313294
BTC_2012,long,2015-10-19,2015-10-20,2015-10-26,6,264.28,250.94804158938956,280.50269279754286,1.1351016066704713,0.05714742533982958,stop,True,0.025223169385898334
BTC_2012,long,2015-10-27,2015-10-28,2015-10-31,3,295.8,279.4322198101263,313.900490861096,1.031360983807542,0.05695535865177604,stop,True,0.027666971247251083
BTC_2012,long,2015-11-01,2015-11-02,2015-11-04,2,325.78,300.36945385472046,383.7329474563661,2.224821191887512,0.17318767082892778,stop,True,0.03899954899821889
BTC_2012,long,2015-11-05,2015-11-06,2015-11-10,4,387.77,326.0140720414585,336.14007917472145,-0.8594760493156314,-0.1366062289213974,stop,True,0.0796295844940834
BTC_2012,long,2015-11-29,2015-11-30,2015-12-12,12,371.2,329.4112175896056,411.9749753610774,0.9382571864693198,0.1054158531276758,stop,True,0.056288769410552816
BTC_2012,long,2015-12-13,2015-12-14,2015-12-26,12,433.13,384.89291242868404,427.14931198371954,-0.15965405516786302,-0.017744960844243027,stop,True,0.05568430675699668
BTC_2012,long,2016-02-14,2016-02-15,2016-02-23,8,405.5,379.4079073416574,420.15350462091476,0.49831946336874866,0.032000604491812815,stop,True,0.032172740639140066
BTC_2012,long,2016-04-19,2016-04-20,2016-04-27,7,435.7,422.983424180302,453.3591072807775,1.248841613606098,0.03637661346166041,stop,True,0.014593270392125282
BTC_2012,long,2016-05-27,2016-05-28,2016-05-29,1,470.58,452.1705896534139,503.25983324959867,1.669371968168367,0.06517661600403997,stop,True,0.01956034079921171
BTC_2012,long,2016-05-30,2016-05-31,2016-06-14,14,527.64,494.5107745876641,671.314066719405,4.264396671748357,0.267216606484488,stop,True,0.03139377739778626
BTC_2012,long,2016-06-15,2016-06-16,2016-06-17,1,695.0,638.7646799774461,708.9557742647714,0.19823596116765937,0.016008074091014932,stop,True,0.04045706476442726
BTC_2012,long,2016-06-18,2016-06-19,2016-06-21,2,754.83,681.9773257691141,693.735373928463,-0.8783721050045507,-0.08460716818604226,stop,True,0.048257670091865656
BTC_2012,long,2016-09-04,2016-09-05,2016-09-11,6,605.72,577.0971935418673,601.9860350388957,-0.21484186186204568,-0.010131913797680692,stop,True,0.023627093754649615
BTC_2012,long,2016-10-11,2016-10-12,2016-10-19,7,638.3,621.4171910161398,625.8340044686163,-0.888137960611611,-0.023444046483753405,stop,True,0.013224822954613918
BTC_2012,long,2016-10-22,2016-10-23,2016-10-30,7,654.52,635.7038562481297,691.7808871433713,1.8371609945660925,0.05270929352119663,stop,True,0.014374002132761658
BTC_2012,long,2016-10-31,2016-11-01,2016-11-03,2,697.04,668.4112241185192,708.2682493674987,0.2940269924083213,0.012052150818247141,stop,True,0.020535963417795865
BTC_2012,long,2016-11-09,2016-11-10,2016-11-13,3,721.5,680.6375976533019,684.0829526400526,-0.9844798874992762,-0.05564506920355756,stop,True,0.028317673143934935
BTC_2012,long,2016-11-16,2016-11-17,2016-11-20,3,739.71,701.4853876080941,717.6298420462765,-0.6538938153656404,-0.03372260445624829,stop,True,0.02583756633809597
BTC_2012,long,2016-12-02,2016-12-03,2016-12-25,22,770.91,736.3216758386254,878.7942318150978,3.023703110434574,0.13539332893469982,stop,True,0.022433438508629108
BTC_2012,long,2016-12-26,2016-12-27,2017-01-05,9,897.82,852.7234647586625,1068.797902588243,3.7041574455579416,0.18568448496856546,stop,True,0.02511446350122382
BTC_2012,long,2017-02-01,2017-02-02,2017-02-09,7,983.79,909.791366696096,996.8454177978299,0.12289614762053311,0.009225540991766227,stop,True,0.037608957858843835
BTC_2012,long,2017-02-20,2017-02-21,2017-02-24,3,1084.0,1009.1671802309155,1111.4591308189947,0.3082633078446019,0.02123816256541981,stop,True,0.03451698328832309
BTC_2012,long,2017-02-25,2017-02-26,2017-03-07,9,1152.11,1055.6624138184188,1205.6267314066945,0.505987343757919,0.042273611237984565,stop,True,0.04185693474650038
BTC_2012,long,2017-04-11,2017-04-12,2017-05-05,23,1218.99,1111.6362507390784,1502.8979200431966,2.593893050966552,0.22798245067475056,stop,True,0.04403389250975052
BTC_2012,long,2017-05-06,2017-05-07,2017-05-12,5,1554.04,1424.784380037246,1733.420853322219,1.336931668157795,0.11097591413115622,stop,True,0.04158696686145596
BTC_2012,long,2017-05-13,2017-05-14,2017-05-25,11,1776.8,1589.5859398543623,2237.158945043548,2.4161167532053067,0.2540680835275987,stop,True,0.0526829300274757
BTC_2012,long,2017-05-26,2017-05-27,2017-05-27,0,2280.7,1921.2722026140793,1921.2722026140793,-1.0233814537059993,-0.16095827890461403,stop,True,0.0787976931174465
BTC_2012,long,2017-06-01,2017-06-02,2017-06-12,10,2413.58,2009.7621667268027,2612.1938462660887,0.4669489136850169,0.07796962467376947,stop,True,0.08365536532312941
BTC_2012,long,2017-07-20,2017-07-21,2017-07-25,4,2880.0,2443.4171376492063,2459.382869335667,-0.9878901202870838,-0.14945660637163344,stop,True,0.07579563582479057
BTC_2012,long,2017-08-05,2017-08-06,2017-08-15,9,3263.51,2828.9527629882214,3840.7582865081285,1.2956630381002046,0.17218146048239905,stop,True,0.06657819908806455
BTC_2012,long,2017-08-16,2017-08-17,2017-08-19,2,4361.99,3796.226328672825,3909.963733767623,-0.8282083093117916,-0.10720678036678845,stop,True,0.06485155529095381
BTC_2012,long,2017-08-24,2017-08-25,2017-09-03,9,4308.8,3745.123004161793,4450.877881820383,0.22097500337319848,0.028850238174028445,stop,True,0.06540997445207565
BTC_2012,long,2017-10-08,2017-10-09,2017-10-18,9,4597.97,4120.6509764232205,5287.655174359799,1.4034930327961672,0.14540694490615197,stop,True,0.05190540864520425
BTC_2012,long,2017-10-19,2017-10-20,2017-10-24,4,5700.0,5106.960164930484,5560.280958537,-0.2735728593359273,-0.028406275760772173,stop,True,0.0520210381639926
BTC_2012,long,2017-10-29,2017-10-30,2017-11-10,11,6133.01,5442.6462530417475,7048.263378497774,1.2875688152184086,0.14464620121990526,stop,True,0.056282620357561194
BTC_2012,long,2017-11-16,2017-11-17,2017-11-30,13,7846.96,6742.368239698862,9833.7,1.7666062251523669,0.24818320885729647,gap_stop,True,0.07038341984036735
BTC_2012,long,2017-12-01,2017-12-02,2017-12-08,6,10840.45,9324.421116582078,14532.103223449414,2.4016086743637772,0.33519280429611786,stop,True,0.06992462874778826
BTC_2012,long,2017-12-09,2017-12-10,2017-12-20,10,14601.01,11911.04482021914,16681.705478633852,0.750243929864175,0.137942638487927,stop,True,0.09211572280893106
BTC_2012,long,2019-04-02,2019-04-03,2019-04-04,1,4899.01,4600.557209374519,4972.83,0.18118885699366025,0.011016181480244405,gap_stop,True,0.030460520658814938
BTC_2012,long,2019-04-05,2019-04-06,2019-04-11,5,5041.0,4669.084511295851,5056.506633122677,-0.01260603627965144,-0.0009281932353441882,stop,True,0.036889058589977056
BTC_2012,long,2019-04-12,2019-04-13,2019-04-25,12,5075.74,4642.46755611088,5247.982676405943,0.349884312264099,0.029807012526568928,stop,True,0.04268071688947035
BTC_2012,long,2019-05-03,2019-05-04,2019-05-12,8,5659.82,5257.658711926597,6862.739300272663,2.92886017775319,0.2076962050738921,stop,True,0.03552774541181545
BTC_2012,long,2019-05-13,2019-05-14,2019-05-17,3,7810.72,7013.320825235102,7497.810609709009,-0.43080863685580445,-0.04389361927843632,stop,True,0.05104517731815361
BTC_2012,long,2019-05-19,2019-05-20,2019-06-03,14,8193.45,7072.510298662789,8109.399455730788,-0.10407004323382472,-0.014209325301051255,stop,True,0.06840462206623653
BTC_2012,long,2019-06-15,2019-06-16,2019-06-27,11,8857.19,7951.746975508776,12540.679785534458,4.020897999638488,0.41022346721479697,stop,True,0.051113447069060555
BTC_2012,long,2019-06-28,2019-06-29,2019-07-01,2,12354.45,10550.240529363895,10558.60406298076,-1.020763982851663,-0.14877198523925578,stop,True,0.07301860749107023
BTC_2012,long,2019-07-09,2019-07-10,2019-07-11,1,12574.88,10683.358034961742,11207.872461035904,-0.7478491236328604,-0.11226743673073408,stop,True,0.07521033858924527
BTC_2012,long,2019-08-05,2019-08-06,2019-08-13,7,11800.0,10403.13758497368,10992.051244356131,-0.6110357390613151,-0.07218891523161991,stop,True,0.059189085382471196
BTC_2012,long,2019-10-26,2019-10-27,2019-11-08,12,9262.72,8215.701509488921,9070.789184313633,-0.21833218431835796,-0.024630081763573498,stop,True,0.05651787436687487
BTC_2012,long,2020-01-28,2020-01-29,2020-02-15,17,9386.57,8679.214961159112,9778.070328312835,0.49928399214478975,0.037550043884545733,stop,True,0.037679101036954314
BTC_2012,long,2020-04-29,2020-04-30,2020-05-04,4,8789.79,7935.701383701981,8570.317328714742,-0.29761886658139436,-0.028861385188140135,stop,True,0.04858413092337924
BTC_2012,long,2020-05-05,2020-05-06,2020-05-10,4,9040.0,8137.255740228239,9117.568497414066,0.04569772665147454,0.004554316192751405,stop,True,0.04993054534135847
