symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree
SPX,long,1987-09-01,1987-09-02,1987-09-08,3,323.4,315.34375103339437,316.2249116738662,-0.9700188350932122,-0.02414009378935124,stop,0.012455548804275872
SPX,long,1987-09-09,1987-09-10,1987-09-16,4,313.92,304.753240637164,314.82565950431825,0.03020847759314418,0.0008812347337104017,stop,0.014600470442845305
SPX,long,1987-09-17,1987-09-18,1987-10-06,12,314.98,306.09092708855223,320.65638821194955,0.5670728403235242,0.01598741541567707,stop,0.01411053544899327
SPX,long,1987-10-08,1987-10-09,1987-10-14,3,314.16,304.9055702994363,305.90480296226906,-0.9590285007138355,-0.028222547253781403,stop,0.014728847880958268
SPX,short,1987-12-16,1987-12-17,1988-01-04,10,248.08,260.5243914672202,252.65476983771208,-0.40785478509890466,-0.0204796242854824,stop,0.025081408149024847
SPX,short,1988-01-05,1988-01-06,1988-01-15,7,258.64,269.07518419680275,252.41751421327584,0.5473241453908222,0.02210464513582128,stop,0.020173183182807676
SPX,short,1988-01-29,1988-02-01,1988-02-11,8,257.05,267.6208414884932,256.94835623266084,-0.039008681507739985,-0.0016057862526733537,stop,0.02056183911397241
SPX,short,1988-02-12,1988-02-16,1988-02-22,4,257.61,266.3407283684971,264.8115533353979,-0.8846884890616398,-0.030013223847399538,stop,0.016945631707808436
SPX,short,1988-02-23,1988-02-24,1988-03-04,7,265.01,273.2333801718482,268.3821121816677,-0.4749268807028332,-0.014751947879540196,stop,0.015515226164763921
SPX,short,1988-03-07,1988-03-08,1988-03-16,6,267.38,274.4402395852135,267.85338970317224,-0.14285961272302694,-0.003776021862521442,stop,0.013202632181190586
SPX,short,1988-03-17,1988-03-18,1988-04-06,12,271.22,277.777004386919,262.223891147195,1.2906297544257583,0.031233449221132577,stop,0.012087980950739138
SPX,short,1988-04-08,1988-04-11,1988-04-25,10,269.43,276.4318545373132,262.44277294664755,0.9219492130270613,0.023983283585726753,stop,0.012993828707480929
SPX,short,1988-05-31,1988-06-01,1988-06-08,5,262.16,268.7885999747001,268.5428792140297,-1.0429928068719374,-0.02639801112236622,stop,0.012642279475701972
SPX,long,1988-07-21,1988-07-22,1988-08-09,12,266.65,260.21310218865665,268.23225286670265,0.16271356863709735,0.003923961333382517,stop,0.012069937767379241
SPX,long,1988-08-10,1988-08-11,1988-08-23,8,261.92,255.31250374731,256.7666958419354,-0.8584175665021871,-0.02163379860024861,stop,0.012613577147010611
SPX,long,1988-08-25,1988-08-26,1988-09-01,4,259.18,252.94940128960636,258.07772465203163,-0.2599321747232272,-0.006242438295635828,stop,0.012019829289284769
SPX,long,1988-11-07,1988-11-08,1988-11-11,3,273.95,268.67075895144643,270.74627092431774,-0.7100311033597365,-0.013669212140684636,stop,0.009635409834921583
SPX,long,1988-11-14,1988-11-15,1988-11-16,1,267.73,262.25561115413115,263.5194960716932,-0.866170372233742,-0.01769325965700712,stop,0.010223712034267508
SPX,long,1988-11-22,1988-11-23,1988-12-15,15,267.22,261.7673090545368,274.2270251173125,1.1857591337676463,0.02417154020365978,stop,0.010202625075711472
SPX,long,1989-02-24,1989-02-27,1989-03-17,14,287.13,281.42811678595456,294.94896369744976,1.269209568502864,0.025179030678346603,stop,0.009929096949196222
SPX,long,1989-03-20,1989-03-21,1989-05-08,33,289.92,283.87441257586227,305.90808193088986,2.5460311412425334,0.053038344964083044,stop,0.01042630281480708
SPX,long,1989-06-29,1989-06-30,1989-08-11,29,319.67,313.46228841717897,344.5334694025955,3.8982587400099034,0.07562514731551448,stop,0.00970956233431514
SPX,long,1989-09-14,1989-09-15,1989-10-12,19,343.16,336.68055008322415,355.08210102500965,1.7322240418781674,0.03267468900136076,stop,0.009440858370404284
SPX,long,1989-10-13,1989-10-16,1989-10-24,6,333.65,325.4628410903594,338.9111514056798,0.5604618531186659,0.013738966725688974,stop,0.01226908273586183
SPX,long,1989-10-26,1989-10-27,1989-11-06,6,337.93,327.7061879148245,332.6097117688216,-0.585968119624761,-0.017710304204561135,stop,0.015127115209030682
SPX,long,1989-11-07,1989-11-08,1989-12-15,26,334.81,325.6771494333207,348.0416395932701,1.3740275133221236,0.03744288313364268,stop,0.01363885571918297
SPX,long,1989-12-19,1989-12-20,1990-01-04,9,342.5,335.19747164227925,353.908092791472,1.4668460256447184,0.031243748072892156,stop,0.010660625339738335
SPX,long,1990-01-12,1990-01-15,1990-01-22,5,339.93,331.75468078504684,333.5449391301288,-0.8633957431400164,-0.020743930587699425,stop,0.012025003993400365
SPX,long,1990-06-25,1990-06-26,1990-07-19,16,352.32,344.4318604225239,362.4928858655258,1.1990245465061304,0.026818302552523265,stop,0.01119456683906121
SPX,long,1990-07-23,1990-07-24,1990-08-03,8,355.31,346.47481352946073,349.2521991297737,-0.7653899656679528,-0.019013277031026763,stop,0.012433067561480516
SPX,short,1990-10-22,1990-10-23,1990-11-02,8,314.76,327.0145947673446,310.2948487424043,0.3133597219457787,0.012212289837344329,stop,0.01946656939786596
SPX,short,1990-11-05,1990-11-06,1990-11-12,4,314.59,325.10655345738417,315.3108337995164,-0.12843890717518897,-0.00429793292868787,stop,0.016714697634038295
SPX,short,1990-11-13,1990-11-14,1990-11-30,11,317.66,327.76978566236795,319.6991628944051,-0.2647456777706356,-0.008434178865951044,stop,0.015912903202115358
SPX,short,1990-12-03,1990-12-04,1990-12-06,2,324.11,332.5879516793595,330.5253767031212,-0.8339292729206044,-0.021835454533933724,stop,0.013078818424854985
SPX,short,1990-12-07,1990-12-10,1990-12-21,9,327.75,336.29958501442593,331.8921272449038,-0.5616377127131345,-0.0146653728393494,stop,0.013042845178376703
SPX,short,1990-12-26,1990-12-27,1991-01-16,13,330.85,337.70035990841575,316.8773260030168,1.9451454885765094,0.040315203131135485,stop,0.01035266723351323
SPX,short,1991-01-17,1991-01-18,1991-01-24,4,327.93,336.63672497198894,335.4553735923827,-0.9405096626251257,-0.024996053797752462,stop,0.013275279742611116
SPX,long,1991-04-29,1991-04-30,1991-05-13,9,373.66,364.4121778940056,375.19453778227324,0.08495873249786214,0.002100568287065386,stop,0.012374648217623586
SPX,long,1991-05-14,1991-05-15,1991-06-07,16,371.55,362.66282780891197,382.0073628392249,1.0918889909792253,0.02609100084785556,stop,0.011959591160123892
SPX,long,1991-06-19,1991-06-20,1991-06-25,3,375.09,367.4872556544013,370.5278377836419,-0.6981400153504252,-0.014136547432789642,stop,0.010134560166358334
SPX,long,1991-06-26,1991-06-27,1991-07-24,18,371.59,363.9097629776462,378.5765168168533,0.8119997184833319,0.01676611367328686,stop,0.01033428916595407
SPX,long,1991-08-19,1991-08-20,1991-09-04,10,376.47,368.3627065327512,389.84236528647426,1.5549027517151859,0.033451428963067555,stop,0.010767515960433552
SPX,long,1991-09-10,1991-09-11,1991-10-04,17,384.56,377.18931753568245,383.7158647128255,-0.218760089000329,-0.004188684084501084,stop,0.009583267194088757
SPX,long,1991-10-07,1991-10-08,1991-10-23,11,379.5,373.13944051533446,387.2895902175425,1.1041168067457026,0.018486916580981633,stop,0.008380183774262917
SPX,long,1991-11-15,1991-11-18,1991-11-19,1,382.62,374.38533307141415,376.9392378520274,-0.7820985890112471,-0.0168153455081445,stop,0.010760894527972742
SPX,long,1992-02-18,1992-02-19,1992-03-05,11,407.38,398.91751543308277,408.4891864932598,0.03466089709791316,0.0007192898092299871,stop,0.010386475240460057
SPX,long,1992-03-06,1992-03-09,1992-03-27,14,404.45,396.82495361723466,405.16688030102085,-0.012162100349932998,-0.0002290615288533586,stop,0.0094264388462917
SPX,long,1992-03-30,1992-03-31,1992-04-03,3,403.0,396.74771821873736,398.97716691739896,-0.7716879082414043,-0.011960273596176546,stop,0.007757173425884153
SPX,long,1992-04-07,1992-04-08,1992-04-20,7,398.05,390.6241067082574,408.0809950402834,1.242256477816744,0.023151986928391745,stop,0.009327839833868368
SPX,long,1992-06-09,1992-06-10,1992-06-17,5,410.06,403.480484772313,405.3953881358497,-0.8328983310541781,-0.013350711260855574,stop,0.008022625015469695
SPX,long,1992-06-19,1992-06-22,1992-07-07,10,403.64,396.91056912135576,408.860639171491,0.6550536905444357,0.01091005548885656,stop,0.0083359316205582
SPX,long,1992-08-21,1992-08-24,1992-08-25,1,414.8,408.39173372185894,408.39173372185894,-1.1284577915449288,-0.017416185578796595,stop,0.007724525407595297
SPX,long,1992-09-25,1992-09-28,1992-10-02,4,414.35,407.89178749791074,412.4912617848768,-0.4158394410278692,-0.006474952528846811,stop,0.007793185111728334
SPX,long,1993-01-07,1993-01-08,1993-01-20,8,430.73,424.7124698450416,433.5999300536825,0.3332929078845203,0.004651629854205138,stop,0.006985269374037558
SPX,long,1993-02-16,1993-02-17,1993-03-12,17,433.93,426.8741512459279,448.9672818597034,2.00604988445577,0.032586464023022586,stop,0.008130169329237531
SPX,long,1993-04-02,1993-04-05,1993-04-20,10,441.42,433.2665371970566,443.3390439814693,0.1268522298420798,0.0023407450632096953,stop,0.009235493184431369
SPX,long,1993-04-22,1993-04-23,1993-05-13,14,439.49,431.8880975318105,439.49782872006426,-0.114597511912469,-0.0019802243960862333,stop,0.008648549987701093
SPX,long,1993-06-18,1993-06-21,1993-07-02,9,443.68,437.1005370763603,445.98473278650243,0.21507349006127768,0.003186202667049796,stop,0.007414648985349483
SPX,long,1993-07-06,1993-07-07,1993-07-19,8,441.4,435.0142849026475,445.0120279469756,0.42683017915389776,0.006168765351161554,stop,0.007233478814400169
