symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree
SPX,short,1975-01-07,1975-01-08,1975-01-28,14,71.02,76.75607385382051,76.75607385382051,-1.0257625821458685,-0.08293071905578253,stop,0.02692234043847042
SPX,short,1975-01-30,1975-01-31,1975-02-20,13,76.21,82.66538523423223,82.66538523423223,-1.0246112942093255,-0.08687680751827098,stop,0.028235075161755836
SPX,long,1975-07-30,1975-07-31,1975-08-20,14,88.83,83.17844953440768,83.17844953440768,-1.0304356212656345,-0.06549297730443272,stop,0.02120736412470384
SPX,long,1975-08-22,1975-08-25,1975-09-23,20,84.28,79.01791021352813,84.94,0.09326712768408668,0.0058173909621465495,temps,0.020811935557949208
SPX,long,1976-05-25,1976-05-26,1976-06-24,20,99.49,94.72403471003241,103.79,0.8595782282811978,0.041136067671398054,temps,0.015967987703848212
SPX,long,1976-08-27,1976-08-30,1976-09-28,20,101.48,97.13019399819144,105.92,0.9730548898594965,0.04166704403204211,temps,0.014287892529919079
SPX,long,1976-10-13,1976-10-14,1976-11-12,20,102.12,97.27103027875206,99.24,-0.6354669501229562,-0.030143769274203955,temps,0.015827685472150216
SPX,short,1977-06-22,1977-06-23,1977-07-25,20,100.46,104.32245049207708,100.85,-0.1530919299063967,-0.005891916204478348,temps,0.012815881916773112
SPX,short,1977-11-14,1977-11-15,1977-12-14,20,95.32,99.58203971393186,94.03,0.2582448953730223,0.011558453123707024,temps,0.014904321282458614
SPX,short,1978-04-18,1978-04-19,1978-04-25,4,93.43,97.6612700890007,97.6612700890007,-1.0451616810247442,-0.047380800034645336,stop,0.015096043701169112
SPX,long,1978-06-22,1978-06-23,1978-07-24,20,96.24,91.60075964468066,97.72,0.27720917682685847,0.013349493399368858,temps,0.01606830269922183
SPX,long,1978-09-21,1978-09-22,1978-10-20,20,101.9,96.68681510333656,97.95,-0.7960296982092425,-0.04068404608149443,temps,0.01705327084286377
SPX,long,1978-10-23,1978-10-24,1978-10-30,4,98.18,92.82659520916985,92.82659520916985,-1.035679460581112,-0.05641548699863301,stop,0.018175476304848767
SPX,long,1979-10-17,1979-10-18,1979-11-15,20,103.39,97.06641081853424,104.13,0.08420534362995757,0.005145062887591244,temps,0.020387494539980542
SPX,long,1980-03-11,1980-03-12,1980-03-24,8,107.78,99.5821934026132,99.5821934026132,-1.0252948384350398,-0.07790658766719831,stop,0.025353518269891764
SPX,long,1980-12-12,1980-12-15,1981-01-14,20,129.23,119.24897408106692,133.47,0.39848609073897673,0.030746163223142588,temps,0.025744862954765604
SPX,short,1981-11-04,1981-11-05,1981-12-04,20,124.74,132.74571950486865,126.26,-0.2212168436482159,-0.014211742606804342,temps,0.02139308295887088
SPX,short,1982-04-12,1982-04-13,1982-05-11,20,116.0,122.83750158724587,119.42,-0.5346134042321135,-0.03154378516447475,temps,0.019647993066798458
SPX,short,1982-05-12,1982-05-13,1982-06-04,15,119.08,123.38098182651025,110.4780363469795,1.946626596994199,0.07037946257202404,target,0.012039474377198116
SPX,short,1982-07-21,1982-07-22,1982-08-06,11,110.95,114.31621475813007,104.21757048373986,1.9360802604872263,0.05879933061296007,target,0.010113308571819348
SPX,short,1982-08-18,1982-08-19,1982-08-23,2,108.53,113.39754237780186,113.39754237780186,-1.0455933457076556,-0.04694153215391415,stop,0.01494991362695984
SPX,long,1982-11-24,1982-11-26,1982-12-27,20,133.89,127.07230288119862,142.17,1.1739946583909293,0.059720248382583364,temps,0.016973378939929194
SPX,long,1983-08-03,1983-08-04,1983-09-01,20,163.28,157.64623802475907,164.23,0.11049277600574847,0.0038085995337342666,temps,0.01150122892218054
SPX,long,1983-10-24,1983-10-25,1983-11-22,20,166.0,160.94098915171702,166.84,0.10024884611033333,0.0030521285942974345,temps,0.010158656321853393
SPX,short,1984-03-29,1984-03-30,1984-04-30,20,159.52,164.26441535361153,160.05,-0.1790673743084629,-0.005331120990599247,temps,0.009913940474781655
SPX,short,1984-05-03,1984-05-04,1984-05-24,14,161.2,165.39510700770148,152.809785984597,1.9251485634554464,0.050150673188190734,target,0.008674745673493568
SPX,long,1984-10-04,1984-10-05,1984-11-02,20,162.92,158.35608784592927,167.42,0.9136153061756346,0.025567729594245813,temps,0.009337736627528258
SPX,long,1984-11-20,1984-11-21,1984-12-20,20,164.18,159.81519557512885,166.38,0.4282986860413986,0.01137515183074933,temps,0.008861827313256068
SPX,long,1985-03-18,1985-03-19,1985-04-17,20,176.88,172.39333875991701,181.68,0.9899209595592031,0.025084820200152794,temps,0.008455188527218037
SPX,long,1985-05-02,1985-05-03,1985-05-17,10,179.01,175.15145373704834,186.7270925259033,1.9052137598977237,0.04102570483188351,target,0.007184973396182065
SPX,long,1985-07-30,1985-07-31,1985-08-28,20,189.93,185.6347613194592,188.83,-0.34427888878430685,-0.007778037789094314,temps,0.00753828371951212
SPX,long,1985-09-19,1985-09-20,1985-10-21,20,183.39,179.41819952926136,186.96,0.8055918275786434,0.017429813765492096,temps,0.007219224004832352
SPX,long,1986-01-23,1986-01-24,1986-02-13,14,204.25,197.99308404351515,216.7638319129697,1.9327122443643192,0.05914681686028415,target,0.010211205151342051
SPX,long,1986-05-19,1986-05-20,1986-05-29,6,233.2,225.87213649595913,247.85572700808171,1.934352526252327,0.060722601930975,target,0.010474361783934896
SPX,long,1986-07-09,1986-07-10,1986-07-15,3,242.82,234.29802403388845,234.29802403388845,-1.0559867835735688,-0.03702373727970976,stop,0.011698618957954494
SPX,long,1986-07-16,1986-07-17,1986-08-14,20,235.01,226.00186781849555,246.25,1.194336382195853,0.04573419006847392,temps,0.012776948756087612
SPX,long,1986-09-15,1986-09-16,1986-10-14,20,231.93,220.86619795975318,235.37,0.26868701999423267,0.01280442491152633,temps,0.015901065034344884
SPX,long,1987-04-15,1987-04-16,1987-05-15,20,284.45,269.97961074875286,287.43,0.16641708513767245,0.008457424101649989,temps,0.016957156209348023
SPX,long,1987-05-21,1987-05-22,1987-06-22,20,280.17,265.5860858327046,309.3378283345908,1.9595782160007136,0.10190159808516525,target,0.017351267881756796
SPX,long,1987-09-09,1987-09-10,1987-10-08,20,313.92,300.169860955746,314.16,-0.02822371459306213,-0.0012350035285813366,temps,0.014600470442845305
SPX,short,1987-12-24,1987-12-28,1988-01-26,20,252.01,267.6734577615742,249.57,0.1237542839841766,0.007699537162653737,temps,0.02071803732864329
SPX,short,1988-02-17,1988-02-18,1988-03-17,20,258.82,271.5427022521123,271.22,-1.0162966753272322,-0.05000766162963837,temps,0.016385521793926643
SPX,short,1988-03-18,1988-03-21,1988-04-19,20,271.1,280.8501132532085,257.92,1.297521338620038,0.04671207540997308,temps,0.011988335489005927
SPX,short,1988-06-02,1988-06-03,1988-06-14,7,265.34,275.528775987686,275.528775987686,-1.0530847647098451,-0.040477821469897056,stop,0.012799648234574556
SPX,long,1988-07-25,1988-07-26,1988-08-23,20,264.7,255.24559390216558,257.09,-0.8601058507379544,-0.03069008815136495,temps,0.011905812993117233
SPX,long,1988-11-10,1988-11-11,1988-11-16,3,273.65,266.0694063864766,266.0694063864766,-1.0711975122137676,-0.02964443931697689,stop,0.009233928513945291
SPX,long,1988-11-22,1988-11-23,1988-12-22,20,267.22,259.04096358180516,276.87,1.1133230779781447,0.03404241144679754,temps,0.010202625075711472
SPX,long,1989-02-27,1989-02-28,1989-03-29,20,287.82,279.47951980900814,292.35,0.4735734525532589,0.013709554985352628,temps,0.009659370661051863
SPX,long,1989-10-16,1989-10-17,1989-11-14,20,342.84,328.06145723300057,337.99,-0.374247318372303,-0.0161162778418639,temps,0.014368746127444685
SPX,long,1990-01-16,1990-01-17,1990-01-24,5,340.77,327.94431928066,327.94431928066,-1.0521386999968179,-0.039560155308554494,stop,0.01254578427222657
SPX,long,1990-07-24,1990-07-25,1990-08-03,7,355.79,342.49170455889174,342.49170455889174,-1.0525091134913636,-0.03930013364938869,stop,0.012458936864543961
SPX,short,1990-11-13,1990-11-14,1990-12-06,15,317.66,332.8246784935519,332.8246784935519,-1.0428947226787633,-0.04983628460055283,stop,0.015912903202115358
SPX,short,1990-12-07,1990-12-10,1991-01-09,20,327.75,340.5743775216389,311.49,1.2180521022281758,0.047708303268944055,temps,0.013042845178376703
SPX,short,1991-01-21,1991-01-22,1991-02-01,8,331.06,344.0657386755061,344.0657386755061,-1.0519098342293243,-0.0413657916183009,stop,0.013095046895332264
SPX,long,1991-05-16,1991-05-17,1991-06-17,20,372.19,358.5301114773427,380.13,0.5261887743869975,0.019292564283026302,temps,0.012233795035382713
SPX,long,1991-06-20,1991-06-21,1991-07-22,20,375.42,364.31189180434467,382.88,0.603316053639198,0.017833373275278386,temps,0.00986282758479865
SPX,long,1991-08-20,1991-08-21,1991-09-19,20,379.55,367.42626981347485,387.56,0.5974143179176079,0.01906377116494373,temps,0.0106474598748739
SPX,long,1991-10-08,1991-10-09,1991-11-06,20,380.57,371.2713635749301,389.97,0.9280349941131483,0.022652440184037663,temps,0.008144481895638895
SPX,long,1991-11-18,1991-11-19,1991-11-26,5,385.24,372.5488567780411,372.5488567780411,-1.0597100547621936,-0.0348756530530442,stop,0.01098115739275852
SPX,long,1992-03-09,1992-03-10,1992-04-07,20,405.21,394.2915425382911,398.06,-0.7284243243967464,-0.019607918549208053,temps,0.008981727550084225
SPX,long,1992-06-11,1992-06-12,1992-07-13,20,409.08,399.2856269886803,414.87,0.5070309242113424,0.012127429625229696,temps,0.00798081305312708
SPX,long,1992-08-25,1992-08-26,1992-09-24,20,411.65,401.69492091066957,418.47,0.6016908500927811,0.014536368526408817,temps,0.008061119145981942
SPX,long,1993-01-11,1993-01-12,1993-02-04,17,430.95,421.9660515597859,448.91789688042815,1.9020622276791055,0.039612386646994534,target,0.006948948787727933
SPX,long,1993-02-19,1993-02-22,1993-03-22,20,434.21,422.7213777080741,448.88,1.2000490267392143,0.031719990012060884,temps,0.00881955911649959
SPX,long,1993-04-05,1993-04-06,1993-05-05,20,442.29,430.52624823875743,444.52,0.11418041006486808,0.0030338650022567653,temps,0.008865790741551612
SPX,long,1993-07-07,1993-07-08,1993-08-05,20,442.84,433.46775397154477,448.13,0.46936774671131537,0.009923754323537759,temps,0.007054651814391375
SPX,long,1993-11-05,1993-11-08,1993-12-07,20,459.57,449.4182213661338,466.76,0.6170022245268966,0.01361579865398663,temps,0.007363244361661381
SPX,long,1994-02-25,1994-02-28,1994-03-28,20,466.07,454.8395534473456,460.0,-0.6229556382463137,-0.014995775139101076,temps,0.008032017045117962
SPX,short,1994-08-02,1994-08-03,1994-08-25,16,460.65,469.82132223332667,469.82132223332667,-1.1014544357466913,-0.02195138491483981,stop,0.0066365080019730556
SPX,long,1994-09-27,1994-09-28,1994-10-05,5,462.1,451.669872759588,451.669872759588,-1.0876086985036082,-0.02452405225843531,stop,0.007523715819383985
SPX,long,1996-01-11,1996-01-12,1996-02-01,14,602.69,585.7545668710111,636.560866257978,1.9268249676982518,0.05408919407215105,target,0.009366580458161997
SPX,long,1996-04-12,1996-04-15,1996-05-13,20,636.71,614.6751577214061,661.51,1.0665735521434245,0.03687440388607334,temps,0.0115357814801055
SPX,long,1996-07-09,1996-07-10,1996-07-15,3,654.75,637.3856890833912,637.3856890833912,-1.0744133006652994,-0.028465534626796907,stop,0.008840173560701974
SPX,long,1996-07-17,1996-07-18,1996-08-15,20,634.07,607.8533452670808,662.28,1.0265859727025188,0.04240346213629914,temps,0.013782208448551547
SPX,long,1996-12-17,1996-12-18,1997-01-17,20,726.04,698.7885244967273,776.17,1.784409434790433,0.0669098269919163,temps,0.012511466541454389
SPX,long,1997-03-21,1997-03-24,1997-03-31,4,784.1,756.1300952705918,756.1300952705918,-1.0550674058482263,-0.03759807954407376,stop,0.011890449657530151
SPX,long,1997-04-01,1997-04-02,1997-04-30,20,759.64,726.8650865316202,801.34,1.224687291355479,0.052786742508189766,temps,0.014381774467019347
SPX,long,1997-08-18,1997-08-19,1997-09-17,20,912.49,869.104789273872,943.0,0.6604672311236096,0.03137117570152461,temps,0.015848652487927904
SPX,long,1997-10-28,1997-10-29,1997-11-26,20,921.85,857.4745321276246,951.64,0.43365137252819,0.030252884285536037,temps,0.023277636590325758
SPX,long,1997-12-26,1997-12-29,1998-01-28,20,936.46,895.5808108073777,977.46,0.9561363806857062,0.04169642373089413,temps,0.014550964694210935
SPX,long,1998-08-05,1998-08-06,1998-08-28,16,1081.43,1024.2801873313156,1024.2801873313156,-1.0368454433882182,-0.05473893504848792,stop,0.01761550683468019
SPX,long,1999-05-26,1999-05-27,1999-06-25,20,1304.76,1236.1983467515404,1315.31,0.11566130080415475,0.006071620828357885,temps,0.017515776400374935
SPX,long,1999-08-05,1999-08-06,1999-09-03,20,1313.71,1253.6710401456742,1357.24,0.6805422695386034,0.031070960690130846,temps,0.015233945557321367
SPX,long,1999-09-22,1999-09-23,1999-10-15,16,1310.51,1251.8431253038516,1251.8431253038516,-1.0436763188524143,-0.046675004205759846,stop,0.014922148551873791
SPX,long,2000-01-05,2000-01-06,2000-02-04,20,1402.11,1337.4308646804482,1424.37,0.30046041747447033,0.013846350068187354,temps,0.015376619361664838
SPX,long,2000-04-17,2000-04-18,2000-05-17,20,1401.44,1283.0596977120165,1447.8,0.3675506748931217,0.03101616387950453,temps,0.028156824953377357
SPX,long,2000-07-31,2000-08-01,2000-08-29,20,1430.83,1368.8594774033515,1509.84,1.2275082864012252,0.05311136659375114,temps,0.014436963766170312
SPX,long,2000-09-19,2000-09-20,2000-10-06,12,1459.9,1408.0667115270935,1408.0667115270935,-1.0553305953764813,-0.03743174777440754,stop,0.011834894735462818
SPX,short,2001-04-20,2001-04-23,2001-05-21,20,1242.98,1328.7011928786553,1312.83,-0.8446663837552463,-0.05831010015309018,temps,0.02298808585781893
SPX,short,2001-05-22,2001-05-23,2001-06-21,20,1309.38,1371.0898463669193,1237.04,1.1309958476483046,0.053356125374943796,temps,0.01570968610256233
SPX,short,2001-10-12,2001-10-15,2001-11-12,20,1091.65,1158.6390452382254,1118.33,-0.4312642447322786,-0.026490998853935414,temps,0.020454982591558726
SPX,short,2001-11-16,2001-11-19,2001-12-18,20,1138.65,1195.6321311790505,1142.92,-0.11497586812633215,-0.005759564508960598,temps,0.016681195913011107
SPX,short,2002-01-07,2002-01-08,2002-01-30,15,1164.89,1205.661084208825,1083.3478315823502,1.9448570506472933,0.06813802495510966,target,0.011666647840518575
SPX,short,2002-03-05,2002-03-06,2002-04-04,20,1146.14,1199.8812257642662,1126.34,0.3261466360459312,0.015307959817356857,temps,0.01562962807460001
SPX,short,2002-08-16,2002-08-19,2002-09-17,20,928.77,1013.4309564395811,873.52,0.6313147435104098,0.05760437052360795,temps,0.030384614935014813
SPX,short,2002-10-22,2002-10-23,2002-11-20,20,890.16,966.2543658554066,914.15,-0.33897792182162284,-0.029006167576761624,temps,0.028494639860776556
SPX,short,2002-11-22,2002-11-25,2002-12-24,20,930.55,989.3007972328733,892.47,0.6171317106776695,0.03900195935014054,temps,0.021045187338267074
SPX,short,2003-01-07,2003-01-08,2003-02-06,20,922.93,970.1925970340992,838.15,1.756545877919133,0.09004152213279676,temps,0.017069765866714093
SPX,long,2003-08-06,2003-08-07,2003-09-05,20,967.08,923.6363476113661,1021.39,1.2043538497165767,0.054048538630993084,temps,0.014974167041897225
SPX,long,2004-03-12,2004-03-15,2004-04-13,20,1120.57,1085.3608445095522,1129.44,0.188018994144758,0.005901796963489113,temps,0.010473585017877155
SPX,long,2004-05-11,2004-05-12,2004-06-10,20,1095.45,1055.668127140614,1136.47,0.9750189524033086,0.03537297975200232,temps,0.012105184432390373
SPX,long,2004-07-09,2004-07-12,2004-07-26,10,1112.81,1082.6456454990555,1082.6456454990555,-1.0727831137719244,-0.029050316463528885,stop,0.009035491084415244
SPX,long,2005-01-25,2005-01-26,2005-02-24,20,1168.41,1137.1492494939957,1200.2,0.9411607054779171,0.025155551563233975,temps,0.008918316488790847
SPX,long,2005-03-17,2005-03-18,2005-04-15,19,1190.21,1159.185078543193,1159.185078543193,-1.075726060477351,-0.028012683106166582,stop,0.008688920850608146
SPX,long,2005-08-25,2005-08-26,2005-09-26,20,1212.4,1183.6329429535458,1215.63,0.027878068955929508,0.0006608122988857154,temps,0.0079091215898093
SPX,long,2006-05-15,2006-05-16,2006-05-19,3,1294.5,1261.4655421685195,1261.4655421685195,-1.0773727104954245,-0.027466101587596603,stop,0.008506362258653432
SPX,long,2006-05-24,2006-05-25,2006-06-23,20,1258.41,1218.4624847541882,1244.5,-0.4108618495795112,-0.013029547990331845,temps,0.010581478544568639
SPX,long,2007-02-28,2007-03-01,2007-03-14,9,1406.8,1365.937119587967,1365.937119587967,-1.0678546664265778,-0.030986654468378307,stop,0.009682229270219214
SPX,long,2007-07-30,2007-07-31,2007-08-15,11,1473.9,1413.971411667972,1413.971411667972,-1.0481885439327843,-0.04257663751791716,stop,0.01355329134315491
SPX,long,2007-10-22,2007-10-23,2007-11-08,12,1509.3,1455.2237091021943,1455.2237091021943,-1.0548211362111468,-0.03775513865774312,stop,0.01194290750630661
SPX,short,2008-04-02,2008-04-03,2008-05-01,20,1365.69,1450.749092571911,1409.34,-0.545797381517456,-0.03402785515124324,temps,0.020760956628007535
SPX,short,2008-05-05,2008-05-06,2008-06-04,20,1405.6,1464.21348295436,1377.2,0.4370530244712977,0.018243342944538103,temps,0.013899991214750515
SPX,short,2009-01-05,2009-01-06,2009-02-04,20,931.17,1022.6052387031241,832.23,1.0627915602158298,0.10446414067664765,temps,0.032731308892083484
SPX,short,2009-03-19,2009-03-20,2009-04-16,18,784.58,866.4824977784115,866.4824977784115,-1.0201588784538083,-0.10660123565941444,stop,0.03479674805985855
SPX,short,2009-04-30,2009-05-01,2009-06-01,20,872.74,940.5403690542921,940.5403690542921,-1.0267444026389023,-0.07984432105335193,stop,0.02589559664745213
SPX,long,2009-07-09,2009-07-10,2009-07-27,11,880.03,829.5153667700258,981.0592664599483,1.9631574229592632,0.11257469414156679,target,0.019133678484435798
SPX,long,2009-11-02,2009-11-03,2009-12-02,20,1040.92,986.351567672722,1109.24,1.2126029130384706,0.0635051072740809,temps,0.017474424011860692
SPX,long,2010-01-25,2010-01-26,2010-02-05,8,1095.8,1054.4615339956388,1054.4615339956388,-1.0520159972498409,-0.03964709094369463,stop,0.012574820832378545
SPX,long,2010-02-09,2010-02-10,2010-03-11,20,1069.68,1018.4663837215763,1150.24,1.5296728817996945,0.07316376690395104,temps,0.015959170430541122
SPX,long,2010-05-17,2010-05-18,2010-05-21,3,1138.78,1063.935740231377,1063.935740231377,-1.0294306570342284,-0.06758988171846252,stop,0.021907731598325417
SPX,long,2010-11-17,2010-11-18,2010-12-17,20,1183.75,1141.3438420812156,1243.91,1.3614140689323544,0.04872199817078402,temps,0.011941191951787217
SPX,long,2011-03-17,2011-03-18,2011-04-15,20,1276.71,1220.5768975106848,1319.68,0.7192477915804691,0.03159157265414763,temps,0.014655665079074415
SPX,long,2011-06-09,2011-06-10,2011-07-11,20,1288.6,1245.541621538459,1319.49,0.6568271033536729,0.021925854682334704,temps,0.01113828404509831
SPX,short,2011-10-13,2011-10-14,2011-11-11,20,1205.65,1294.352388207239,1263.85,-0.6839669283565977,-0.05037136003834444,temps,0.02452408471425898
SPX,short,2011-12-01,2011-12-02,2012-01-03,20,1246.03,1322.33321217055,1277.06,-0.4397336500723361,-0.026954950263377738,temps,0.020412352878221247
SPX,long,2012-04-11,2012-04-12,2012-05-10,20,1368.77,1325.6065576326846,1357.99,-0.3129212884611694,-0.009857950373887866,temps,0.010511491428390776
SPX,long,2012-05-21,2012-05-22,2012-06-20,20,1316.09,1265.7981505600756,1355.69,0.7342784250579705,0.02803100750809513,temps,0.012737692569131358
SPX,long,2012-10-25,2012-10-26,2012-11-14,11,1412.97,1369.8933707459541,1369.8933707459541,-1.0646026260396058,-0.03242367420811901,stop,0.010162194822264669
SPX,long,2013-06-21,2013-06-24,2013-07-23,20,1588.77,1524.8653212870688,1692.39,1.5701329232987238,0.06309195251584669,temps,0.013407579178217797
SPX,long,2013-08-20,2013-08-21,2013-09-19,20,1650.66,1610.0649214834923,1722.34,1.682642391545648,0.04134028887763759,temps,0.008197746864185205
SPX,long,2013-10-09,2013-10-10,2013-10-22,8,1660.88,1615.028961353054,1752.5820772938923,1.925553222390935,0.0531046281500148,target,0.009202157620648114
SPX,long,2014-01-28,2014-01-29,2014-02-03,3,1790.15,1742.7275590280112,1742.7275590280112,-1.0744980116294438,-0.028435837285646345,stop,0.008830254628939622
SPX,long,2014-02-04,2014-02-05,2014-02-28,16,1753.38,1696.2646245132003,1867.6107509735998,1.9366021720051478,0.06302071482603001,target,0.01085814740421354
SPX,long,2014-04-14,2014-04-15,2014-05-14,20,1831.45,1771.3187404688726,1888.53,0.8873923549261074,0.029106289162528796,temps,0.010944198955495614
SPX,long,2014-08-04,2014-08-05,2014-09-03,20,1936.34,1888.425292138109,2000.72,1.2614694463800276,0.03118386101746481,temps,0.008248328954262663
SPX,long,2014-10-02,2014-10-03,2014-10-13,6,1948.12,1893.8078700724186,1893.8078700724186,-1.0707379341446357,-0.029821551976170674,stop,0.00929308426030932
SPX,long,2015-06-09,2015-06-10,2015-07-09,20,2081.12,2032.101374177876,2051.31,-0.6924394437977128,-0.016293400418294517,temps,0.007851321375368984
SPX,short,2015-10-13,2015-10-14,2015-10-29,11,2003.66,2090.8099839468096,2090.8099839468096,-1.0469818788084428,-0.04558447527049334,stop,0.014498465133274335
SPX,short,2016-03-08,2016-03-09,2016-03-30,14,1981.44,2067.8021275554042,2067.8021275554042,-1.046886780608289,-0.04567479790178558,stop,0.014528512522105871
SPX,long,2016-06-28,2016-06-29,2016-07-28,20,2042.69,1966.4547484697184,2170.06,1.6154895212889873,0.060231467224207295,temps,0.012440336277209902
SPX,long,2017-05-18,2017-05-19,2017-06-19,20,2371.37,2324.5252278929165,2453.46,1.6493872533604854,0.032549952988349416,temps,0.006584769156940728
SPX,long,2017-08-11,2017-08-14,2017-09-12,20,2454.96,2413.587597570758,2496.48,0.8838877573653798,0.014880905583809346,temps,0.005617525666303024
SPX,long,2018-02-06,2018-02-07,2018-02-08,1,2690.95,2580.777444276668,2580.777444276668,-1.0478497336261734,-0.04285808142603709,stop,0.01364729379628406
SPX,long,2018-02-09,2018-02-12,2018-03-13,20,2636.75,2496.432439896443,2765.31,0.8777086767266143,0.04666157394326544,temps,0.01773870106552345
SPX,long,2018-03-26,2018-03-27,2018-04-25,20,2667.57,2538.2107250723416,2639.4,-0.2587906434905498,-0.012537075493248982,temps,0.016164433664053617
SPX,long,2018-06-26,2018-06-27,2018-07-26,20,2728.45,2657.6062145635474,2837.44,1.459889662344106,0.0378679430485404,temps,0.008654948833764286
SPX,long,2018-10-12,2018-10-15,2018-10-24,7,2763.83,2667.1522761851384,2667.1522761851384,-1.0561761496018005,-0.03690773288938,stop,0.011659873414170633
