symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,termine,atr_pct_entree
BNB,long,2018-06-05,2018-06-06,2018-06-10,4,15.6156,13.358446175805712,15.105221330362008,-0.2533368821253615,-0.03654543881694827,stop,True,0.07227240145093013
BNB,long,2018-07-28,2018-07-29,2018-08-08,10,14.6415,12.84742294525189,13.03912622583694,-0.9240043632615779,-0.11299567491487905,stop,True,0.06126684611372159
BNB,long,2019-02-09,2019-02-10,2019-02-14,4,8.9001,7.759154907274374,8.692190655108897,-0.21306365025909207,-0.027259099199307038,stop,True,0.06409731872257758
BNB,long,2019-02-15,2019-02-16,2019-02-24,8,9.2854,8.048367452619406,9.985739926664804,0.5349880633398247,0.07113066679137403,stop,True,0.0666116994087812
BNB,long,2019-03-01,2019-03-02,2019-03-08,6,11.3353,9.814556748514784,13.638936972190836,1.4819651483216616,0.19842351927257623,stop,True,0.06707997368773723
BNB,long,2019-03-09,2019-03-10,2019-03-21,11,14.4651,12.451242593368628,14.352503762284455,-0.08453003905815897,-0.011744935183046092,stop,True,0.06961090509679752
BNB,long,2019-03-24,2019-03-25,2019-04-08,14,17.1112,15.128177050047018,17.993083409736098,0.4093118755563916,0.047340615120489746,stop,True,0.05794517479641934
BNB,long,2019-04-18,2019-04-19,2019-04-21,2,21.8888,19.4782585246588,22.689650462588453,0.2952421972173455,0.03244915279193076,stop,True,0.05506335375491574
BNB,long,2019-04-22,2019-04-23,2019-04-24,1,23.7812,20.80583279682372,21.54410188276488,-0.782339980932679,-0.09768651354720165,stop,True,0.06255712922763108
BNB,long,2019-05-15,2019-05-16,2019-05-17,1,26.8348,22.906460093450956,23.743684372490172,-0.812626369457715,-0.11872273296858851,stop,True,0.07319487953234319
BNB,long,2019-05-18,2019-05-19,2019-05-30,11,28.8165,24.289037035463465,30.63163915103428,0.3746563773174563,0.05874610582185134,stop,True,0.07855678108959337
BNB,long,2019-06-12,2019-06-13,2019-06-14,1,34.8888,30.365202125158167,31.847144830504007,-0.7019030309514462,-0.09082540758629166,stop,True,0.06482879713320373
BNB,long,2019-06-20,2019-06-21,2019-06-26,5,36.81,32.28455772421191,35.25643672855025,-0.3751448016450945,-0.04602845775189229,stop,True,0.06147028356137045
BNB,long,2020-02-06,2020-02-07,2020-02-15,8,20.6665,18.764749729940533,24.406067750156744,1.9189809893085046,0.17623392146616354,stop,True,0.04601045823094058
BNB,long,2020-04-29,2020-04-30,2020-05-07,7,17.3754,15.439103813473162,16.259878850566295,-0.6108526760342522,-0.06793690190982354,stop,True,0.055719470818710294
BNB,long,2020-07-08,2020-07-09,2020-07-15,6,17.2819,16.004317499308154,17.50395223524912,0.11935082916058203,0.008805523606882235,stop,True,0.03696302202569871
BNB,long,2020-07-23,2020-07-24,2020-07-27,3,18.7508,17.18853881336085,18.782867993058957,-0.02752378622403321,-0.002288623199829859,stop,True,0.04165852088015319
BNB,long,2020-07-28,2020-07-29,2020-08-02,4,20.1692,18.279143320545735,19.884798359488407,-0.19285645832368228,-0.018036514739523626,stop,True,0.046855023487651117
BNB,long,2020-08-03,2020-08-04,2020-08-11,7,22.0622,19.79642307527317,21.335486576205366,-0.3590418756891203,-0.036799821726448904,stop,True,0.05134975035868659
BNB,long,2020-09-01,2020-09-02,2020-09-03,1,24.7101,22.15551076676632,23.067695711997295,-0.6803285071497521,-0.07019360090130908,stop,True,0.05169119577083223
BNB,long,2020-09-12,2020-09-13,2020-09-15,2,28.5044,23.99534678459001,28.23319289079445,-0.08531331891858421,-0.013468603656103275,stop,True,0.07909398576026845
BNB,long,2020-10-12,2020-10-13,2020-10-20,7,30.6503,26.932555031414065,28.74726630649922,-0.5438320388293855,-0.06583274028751791,stop,True,0.060647774550101265
