symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,termine,atr_pct_entree
ADA,long,2020-07-25,2020-07-26,2020-07-27,1,0.14368,0.1257418561272883,0.13607886640391056,-0.45493287303328966,-0.056684038165992864,stop,True,0.06242394165058359
ADA,long,2020-07-28,2020-07-29,2020-08-02,4,0.14904,0.12797381848092287,0.1302183587472313,-0.919965393477354,-0.1297737186005281,stop,True,0.07067291169846054
ADA,long,2020-11-20,2020-11-21,2020-11-25,4,0.11826,0.10399750328443232,0.1589967256171041,2.8173336665529614,0.3391003564144321,stop,True,0.06030144053597027
ADA,long,2020-11-28,2020-11-29,2020-12-08,9,0.16487,0.13101964755180417,0.1430210556839015,-0.6636482282376832,-0.13598524082099814,stop,True,0.10265770743069025
ADA,long,2020-12-29,2020-12-30,2021-01-07,8,0.19069,0.15624067064820849,0.2915591371840994,2.900045974466431,0.5228655328167476,stop,True,0.09032809626040045
ADA,long,2021-01-08,2021-01-09,2021-01-11,2,0.30392,0.23675068461282045,0.270041349997619,-0.5214668707053954,-0.11501927936170399,stop,True,0.11050492792047176
ADA,long,2021-01-13,2021-01-14,2021-01-21,7,0.31246,0.23183668386302575,0.3143029852198339,0.0073112751699866245,0.0018827455803180871,stop,True,0.12901381958806613
ADA,long,2021-02-01,2021-02-02,2021-02-13,11,0.40882,0.3181400028212082,0.8202478244975828,4.510031997930379,0.998369409726576,stop,True,0.11090455112126586
ADA,long,2021-02-14,2021-02-15,2021-02-22,7,0.84288,0.6714783128357105,0.9962535472265762,0.8733594319211064,0.17724526285806694,stop,True,0.10167620964092727
ADA,long,2021-02-26,2021-02-27,2021-02-28,1,1.24353,0.9434801113940567,1.1721108177230526,-0.2541259530762019,-0.06119536109111824,stop,True,0.12064441091326436
ADA,long,2021-03-01,2021-03-02,2021-03-12,10,1.29678,0.980475960179571,1.0543254317185708,-0.7813898908315595,-0.19021225823993704,stop,True,0.12195747922563162
ADA,long,2021-03-17,2021-03-18,2021-03-19,1,1.3775,1.103262513510538,1.1824194768312142,-0.7300255143278571,-0.14504592421143062,stop,True,0.09954173738274476
ADA,long,2021-04-13,2021-04-14,2021-04-16,2,1.41246,1.2198706152759005,1.3523082346001385,-0.341043209433145,-0.046408536500948255,stop,True,0.06817516415477237
ADA,long,2021-05-06,2021-05-07,2021-05-10,3,1.6491,1.3787102904977429,1.5396267522680542,-0.4284582480958458,-0.07011064357034628,stop,True,0.08198099251175099
