symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,termine,atr_pct_entree
SOL,long,2023-04-11,2023-04-12,2023-04-19,7,22.99,20.360249258900957,23.12901867991686,0.01778900251872435,0.002030764159242545,stop,True,0.05719336105043589
SOL,long,2023-07-07,2023-07-08,2023-07-15,7,21.51,18.676888935889025,26.67,1.7873072694341974,0.23493876960166152,gap_stop,True,0.06585567327082696
SOL,long,2023-07-16,2023-07-17,2023-07-22,5,27.41,23.25205168235661,24.3927204723055,-0.7505829149910984,-0.11363209256929813,stop,True,0.07584728780816112
SOL,long,2023-09-30,2023-10-01,2023-10-09,8,21.37,19.550310122717722,22.53486848867656,0.5918913794848387,0.050299903314531685,stop,True,0.04257580433510244
SOL,long,2023-10-16,2023-10-17,2023-11-02,16,23.95,21.60826367948639,41.16,7.293639275430432,0.7117197754803545,gap_stop,True,0.048888023392768445
SOL,long,2023-11-03,2023-11-04,2023-11-12,8,39.45,33.73813294017274,55.21965710749312,2.7277101567817845,0.39415004701062095,stop,True,0.07239375234255083
SOL,long,2023-11-13,2023-11-14,2023-11-17,3,51.6,41.87026556717518,56.409822686255055,0.47214063987035554,0.08884949173131529,stop,True,0.09428037241109317
SOL,long,2023-11-18,2023-11-19,2023-12-11,22,58.56,46.868571601924,67.51498549703354,0.7443774387286713,0.14831735991881442,stop,True,0.0998243544917691
SOL,long,2023-12-14,2023-12-15,2023-12-18,3,75.68,63.65310601782525,67.49155026281416,-0.7046534916057376,-0.1117584181229438,stop,True,0.07945886616130254
SOL,long,2023-12-20,2023-12-21,2023-12-26,5,82.22,69.35725799103598,108.70564517623929,2.029411292529628,0.31685344812548116,stop,True,0.0782214911758941
SOL,long,2023-12-27,2023-12-28,2024-01-03,6,106.92,87.60996956522673,97.9986695949342,-0.48322905423557627,-0.0870982291333502,stop,True,0.09030130207058204
SOL,long,2024-02-10,2024-02-11,2024-02-17,6,109.01,96.6107483148776,105.92323283582931,-0.2836166019649297,-0.03219534355600647,stop,True,0.05687208368554451
SOL,long,2024-02-28,2024-02-29,2024-03-05,5,119.03,105.33128934941432,122.41796381219507,0.21206870914135742,0.02435746741055962,stop,True,0.057543101111424376
SOL,long,2024-03-07,2024-03-08,2024-03-19,11,143.82,122.17595852494745,181.31620004760066,1.7023589466863187,0.2556833742298843,stop,True,0.07524698051401942
SOL,long,2024-03-20,2024-03-21,2024-04-02,12,191.76,158.14580514308423,176.08984229370262,-0.48806337503304686,-0.0853833498568403,stop,True,0.08764652392812827
SOL,long,2024-05-17,2024-05-18,2024-05-23,5,169.43,146.67339664123188,165.37285842415528,-0.20770882271724508,-0.027842251474699386,stop,True,0.06715635766619883
SOL,long,2024-07-15,2024-07-16,2024-07-31,15,159.37,139.93943244285475,173.2237395377384,0.6787527960712129,0.08258911717045883,stop,True,0.06096055580455938
SOL,long,2024-09-26,2024-09-27,2024-10-01,4,155.54,139.0534911439899,146.10784987002398,-0.6087065440818098,-0.06439124983744773,stop,True,0.05299764965928408
SOL,long,2024-10-14,2024-10-15,2024-10-25,10,157.59,142.90752619069877,163.2931471121439,0.34472261852177,0.032053291842101865,stop,True,0.04658440830414753
SOL,long,2024-10-27,2024-10-28,2024-11-01,4,176.63,158.9580992002114,166.2080808829681,-0.6285455879726711,-0.06276071126047653,stop,True,0.05002519617219213
SOL,long,2024-11-06,2024-11-07,2024-11-13,6,186.59,166.55960434710812,201.73358270893604,0.7172567028871416,0.0768436627121884,stop,True,0.05367489054314775
SOL,long,2024-11-14,2024-11-15,2024-11-25,10,209.57,184.3059916951649,235.29260579408736,0.9829351020972634,0.11825792792188777,stop,True,0.060275822648363585
SOL,long,2025-01-18,2025-01-19,2025-01-20,1,261.97,229.1351801757303,252.4,-0.32278965003383325,-0.04037708451478915,gap_stop,True,0.06266904573857637
SOL,long,2025-01-21,2025-01-22,2025-01-27,5,250.33,206.64351342787154,229.9165331803242,-0.4892579276373498,-0.08521270839073854,stop,True,0.08725779285768481
SOL,long,2025-05-13,2025-05-14,2025-05-17,3,183.75,164.3564294673699,165.25321630459607,-0.9897501904415942,-0.10425293699954173,stop,True,0.052771620496952665
SOL,long,2025-07-16,2025-07-17,2025-07-23,6,173.62,157.25419809964538,187.64704809103128,0.8129460490757199,0.07647712290457216,stop,True,0.047131096360887664
SOL,long,2025-08-12,2025-08-13,2025-08-15,2,191.77,171.03099667810645,186.87830836020402,-0.27238475103347637,-0.029398304379489534,stop,True,0.054072595614260734
SOL,long,2025-08-23,2025-08-24,2025-08-25,1,204.15,179.87314867412692,187.890066625975,-0.7020685375748152,-0.08332105569550065,stop,True,0.059458367195378566
SOL,long,2025-08-28,2025-08-29,2025-09-22,24,214.43,187.14212575240714,232.30743977945,0.6223997056637446,0.07904707722963379,stop,True,0.06362886314320028
SOL,long,2026-08-19,2026-08-20,2026-08-22,2,85.39,80.0822535334868,88.81087166917995,0.578865238802557,0.03590979331700329,stop,True,0.031079438262754375
SOL,long,2026-08-23,2026-08-24,2026-08-30,6,95.44,87.33789444944598,100.56643022101798,0.5843440734059816,0.04950720270038241,stop,True,0.04244606847524109
SOL,long,2026-08-31,2026-09-01,2026-09-11,10,103.06,92.83829585439646,98.02645035464137,-0.5317824179450418,-0.052638005050135585,stop,True,0.049591035055324736
