symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree
SPX,long,2010-01-25,2010-01-26,2010-02-05,8,1095.8,1054.4615339956388,1054.4615339956388,-1.0520159972498409,-0.03964709094369463,stop,0.012574820832378545
SPX,long,2010-02-09,2010-02-10,2010-03-11,20,1069.68,1018.4663837215763,1150.24,1.5296728817996945,0.07316376690395104,temps,0.015959170430541122
SPX,long,2010-05-17,2010-05-18,2010-05-21,3,1138.78,1063.935740231377,1063.935740231377,-1.0294306570342284,-0.06758988171846252,stop,0.021907731598325417
SPX,long,2010-11-17,2010-11-18,2010-12-17,20,1183.75,1141.3438420812156,1243.91,1.3614140689323544,0.04872199817078402,temps,0.011941191951787217
SPX,long,2011-03-17,2011-03-18,2011-04-15,20,1276.71,1220.5768975106848,1319.68,0.7192477915804691,0.03159157265414763,temps,0.014655665079074415
SPX,long,2011-06-09,2011-06-10,2011-07-11,20,1288.6,1245.541621538459,1319.49,0.6568271033536729,0.021925854682334704,temps,0.01113828404509831
SPX,long,2012-04-11,2012-04-12,2012-05-10,20,1368.77,1325.6065576326846,1357.99,-0.3129212884611694,-0.009857950373887866,temps,0.010511491428390776
SPX,long,2012-05-21,2012-05-22,2012-06-20,20,1316.09,1265.7981505600756,1355.69,0.7342784250579705,0.02803100750809513,temps,0.012737692569131358
SPX,long,2012-10-25,2012-10-26,2012-11-14,11,1412.97,1369.8933707459541,1369.8933707459541,-1.0646026260396058,-0.03242367420811901,stop,0.010162194822264669
SPX,long,2013-06-21,2013-06-24,2013-07-23,20,1588.77,1524.8653212870688,1692.39,1.5701329232987238,0.06309195251584669,temps,0.013407579178217797
SPX,long,2013-08-20,2013-08-21,2013-09-19,20,1650.66,1610.0649214834923,1722.34,1.682642391545648,0.04134028887763759,temps,0.008197746864185205
SPX,long,2013-10-09,2013-10-10,2013-10-22,8,1660.88,1615.028961353054,1752.5820772938923,1.925553222390935,0.0531046281500148,target,0.009202157620648114
SPX,long,2014-01-28,2014-01-29,2014-02-03,3,1790.15,1742.7275590280112,1742.7275590280112,-1.0744980116294438,-0.028435837285646345,stop,0.008830254628939622
SPX,long,2014-02-04,2014-02-05,2014-02-28,16,1753.38,1696.2646245132003,1867.6107509735998,1.9366021720051478,0.06302071482603001,target,0.01085814740421354
